"OrderID","InvoiceDate","CustomerID","OrderVolume","ShipMode","Segment","Category","PaymentTerm","Discount","ExistingPurchaseOrder","FirstCustomerOrder","CashInDate"
"O-12744","2012-06-18",1018,50.22,"Standard Class","Corporate","Furniture",30,"0%","Yes","No","2012-07-30"
"O-12745","2012-06-18",1021,53.46,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2012-08-13"
"O-12746","2012-06-18",1014,47.16,"Standard Class","Corporate","Office Supplies",30,"5%","No","No","2012-08-02"
"O-12748","2012-06-18",1026,27.96,"Standard Class","Corporate","Office Supplies",14,"0%","No","No","2012-08-03"
"O-12749","2012-06-18",1018,40.74,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2012-08-10"
"O-12751","2012-06-18",1024,16.5,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2012-07-31"
"O-12752","2012-06-18",1006,8.76,"First Class","Consumer","Office Supplies",14,"3%","Yes","No","2012-07-06"
"O-12753","2012-06-18",1018,15.15,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2012-07-26"
"O-12754","2012-06-18",1014,22.74,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2012-08-09"
"O-12755","2012-06-18",1011,51.07,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2012-07-26"
"O-12757","2012-06-18",1021,17.53,"First Class","Corporate","Office Supplies",30,"3%","Yes","No","2012-08-09"
"O-12759","2012-06-18",1025,11.08,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2012-08-06"
"O-12760","2012-06-18",1014,26.19,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2012-07-27"
"O-12761","2012-06-19",1031,3050.38,"First Class","Consumer","Office Supplies",14,"0%","Yes","No","2012-07-06"
"O-12762","2012-06-19",1028,2167.3,"Same Day","Consumer","Technology",30,"5%","Yes","No","2012-07-03"
"O-12763","2012-06-19",1028,2443.91,"Same Day","Consumer","Office Supplies",14,"0%","Yes","No","2012-07-14"
"O-12764","2012-06-19",1008,370.35,"First Class","Consumer","Furniture",45,"5%","Yes","No","2012-08-01"
"O-12765","2012-06-19",1011,899.97,"Standard Class","Corporate","Technology",30,"3%","No","No","2012-07-29"
"O-12766","2012-06-19",1003,397.17,"Second Class","Corporate","Technology",14,"0%","Yes","No","2012-07-17"
"O-12767","2012-06-19",1014,391.14,"Standard Class","Corporate","Furniture",14,"5%","No","No","2012-07-07"
"O-12768","2012-06-19",1010,292.8,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2012-07-23"
"O-12769","2012-06-19",1004,133.98,"First Class","Consumer","Technology",14,"3%","Yes","No","2012-06-22"
"O-12770","2012-06-19",1005,225.58,"Standard Class","Corporate","Technology",14,"5%","Yes","No","2012-07-01"
"O-12772","2012-06-19",1013,259.56,"Standard Class","Consumer","Technology",45,"3%","Yes","No","2012-08-03"
"O-12773","2012-06-19",1007,113.4,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2012-08-13"
"O-12775","2012-06-19",1026,61.24,"Second Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-08-01"
"O-12776","2012-06-19",1028,248.02,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-27"
"O-12777","2012-06-19",1030,91.77,"Second Class","Corporate","Office Supplies",45,"3%","Yes","No","2012-08-10"
"O-12778","2012-06-19",1007,129.6,"Second Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-07-16"
"O-12779","2012-06-19",1030,59.13,"Second Class","Corporate","Office Supplies",14,"3%","Yes","No","2012-07-21"
"O-12780","2012-06-19",1013,161.6,"Standard Class","Consumer","Technology",30,"3%","Yes","No","2012-07-28"
"O-12781","2012-06-19",1026,35.73,"First Class","Corporate","Office Supplies",45,"5%","Yes","No","2012-08-10"
"O-12782","2012-06-19",1028,25.26,"Same Day","Consumer","Office Supplies",30,"5%","No","No","2012-07-31"
"O-12784","2012-06-19",1015,40.83,"Standard Class","Consumer","Office Supplies",14,"5%","No","No","2012-07-18"
"O-12785","2012-06-19",1015,63.27,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-15"
"O-12786","2012-06-19",1020,37.05,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2012-07-20"
"O-12787","2012-06-19",1006,46.52,"Standard Class","Consumer","Furniture",30,"0%","Yes","No","2012-07-17"
"O-12788","2012-06-19",1020,12.21,"Same Day","Consumer","Office Supplies",45,"3%","Yes","No","2012-07-28"
"O-12789","2012-06-19",1016,67.98,"Standard Class","Corporate","Technology",14,"0%","Yes","No","2012-07-07"
"O-12791","2012-06-19",1006,25.04,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2012-07-19"
"O-12793","2012-06-19",1028,26.5,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2012-07-18"
"O-12794","2012-06-19",1019,5.9,"Same Day","Corporate","Office Supplies",14,"5%","Yes","No","2012-07-10"
"O-12796","2012-06-19",1005,19.14,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-07-13"
"O-12797","2012-06-19",1027,4.48,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-21"
"O-12798","2012-06-19",1005,29.84,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2012-08-13"
"O-12800","2012-06-20",1020,2364.1,"Second Class","Consumer","Furniture",14,"3%","Yes","No","2012-06-23"
"O-12801","2012-06-20",1028,2546.46,"Standard Class","Consumer","Furniture",30,"3%","Yes","No","2012-07-19"
"O-12802","2012-06-20",1008,689.09,"Second Class","Consumer","Office Supplies",30,"0%","Yes","No","2012-07-30"
"O-12803","2012-06-20",1006,1486.26,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2012-07-17"
"O-12804","2012-06-20",1011,643.14,"First Class","Corporate","Furniture",14,"0%","Yes","No","2012-07-29"
"O-12805","2012-06-20",1006,520.08,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-05"
"O-12806","2012-06-20",1008,328.64,"Second Class","Consumer","Technology",30,"5%","Yes","No","2012-07-04"
"O-12807","2012-06-20",1031,364.7,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2012-07-07"
"O-12808","2012-06-20",1015,87.21,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2012-08-06"
"O-12810","2012-06-20",1008,117.07,"Same Day","Consumer","Furniture",14,"3%","Yes","No","2012-07-04"
"O-12811","2012-06-20",1021,255.84,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2012-08-17"
"O-12812","2012-06-20",1004,82.37,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2012-06-29"
"O-12813","2012-06-20",1020,108.24,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2012-07-25"
"O-12814","2012-06-20",1023,146.4,"Second Class","Consumer","Technology",14,"0%","Yes","No","2012-07-09"
"O-12815","2012-06-20",1031,197.37,"Standard Class","Consumer","Furniture",14,"5%","Yes","No","2012-06-24"
"O-12816","2012-06-20",1027,140.52,"Standard Class","Consumer","Technology",14,"3%","Yes","No","2012-07-08"
"O-12817","2012-06-20",1028,119.8,"Second Class","Consumer","Furniture",30,"3%","Yes","No","2012-07-20"
"O-12818","2012-06-20",1025,126.24,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2012-07-25"
"O-12819","2012-06-20",1006,28.98,"First Class","Consumer","Office Supplies",45,"0%","Yes","No","2012-08-02"
"O-12820","2012-06-20",1006,31.14,"First Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-15"
"O-12822","2012-06-20",1020,46.32,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-09"
"O-12823","2012-06-20",1023,102.9,"Second Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-09"
"O-12824","2012-06-20",1028,47.88,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2012-07-25"
"O-12825","2012-06-20",1008,23.65,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2012-08-02"
"O-12826","2012-06-20",1020,43.2,"Second Class","Consumer","Office Supplies",30,"3%","Yes","No","2012-07-08"
"O-12827","2012-06-20",1004,40.26,"Standard Class","Consumer","Furniture",45,"5%","No","No","2012-07-25"
"O-12828","2012-06-20",1028,38.88,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-07-31"
"O-12830","2012-06-20",1019,20.74,"First Class","Corporate","Office Supplies",30,"3%","Yes","No","2012-07-22"
"O-12831","2012-06-20",1031,27.22,"Standard Class","Consumer","Office Supplies",30,"3%","No","No","2012-07-29"
"O-12832","2012-06-20",1008,45.68,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2012-07-31"
"O-12833","2012-06-20",1031,9.57,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2012-07-16"
"O-12834","2012-06-20",1010,21.48,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-08-12"
"O-12835","2012-06-20",1031,28.75,"Standard Class","Consumer","Office Supplies",14,"0%","No","No","2012-07-17"
"O-12836","2012-06-20",1008,15.07,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-08-01"
"O-12837","2012-06-20",1016,6.13,"First Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-07-15"
"O-12838","2012-06-20",1031,6.21,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-07-26"
"O-12839","2012-06-21",1007,899.82,"Second Class","Corporate","Technology",14,"3%","Yes","No","2012-07-17"
"O-12840","2012-06-21",1003,716.1,"Second Class","Corporate","Technology",30,"5%","No","No","2012-07-26"
"O-12841","2012-06-21",1029,395.88,"First Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-07-23"
"O-12842","2012-06-21",1010,195.76,"Same Day","Consumer","Furniture",30,"5%","Yes","No","2012-07-27"
"O-12844","2012-06-21",1000,173.34,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-08-06"
"O-12845","2012-06-21",1000,79.92,"Second Class","Consumer","Technology",14,"5%","Yes","No","2012-07-10"
"O-12846","2012-06-21",1008,224.82,"Second Class","Consumer","Technology",14,"0%","Yes","No","2012-07-06"
"O-12847","2012-06-21",1029,259.47,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2012-07-25"
"O-12848","2012-06-21",1006,222.66,"First Class","Consumer","Technology",14,"3%","Yes","No","2012-07-08"
"O-12849","2012-06-21",1007,134.64,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2012-08-12"
"O-12852","2012-06-21",1023,146.94,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2012-06-27"
"O-12853","2012-06-21",1003,95.04,"Second Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-07-25"
"O-12854","2012-06-21",1030,53.11,"Second Class","Corporate","Furniture",14,"3%","Yes","No","2012-07-15"
"O-12857","2012-06-21",1015,33.6,"Second Class","Consumer","Office Supplies",30,"0%","Yes","No","2012-08-03"
"O-12858","2012-06-21",1024,43.71,"Same Day","Corporate","Office Supplies",14,"3%","Yes","No","2012-08-01"
"O-12860","2012-06-21",1003,56.25,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2012-07-21"
"O-12862","2012-06-21",1023,48.96,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-09"
"O-12863","2012-06-21",1029,39.13,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2012-08-03"
"O-12865","2012-06-21",1000,2.35,"Standard Class","Consumer","Office Supplies",30,"3%","No","No","2012-07-30"
"O-12866","2012-06-22",1015,1278.0,"First Class","Consumer","Technology",14,"5%","Yes","No","2012-07-04"
"O-12869","2012-06-22",1008,448.02,"Second Class","Consumer","Furniture",14,"0%","Yes","No","2012-07-16"
"O-12870","2012-06-22",1007,1593.38,"First Class","Corporate","Technology",14,"3%","Yes","No","2012-07-18"
"O-12871","2012-06-22",1015,762.93,"First Class","Consumer","Technology",45,"5%","Yes","No","2012-08-01"
"O-12873","2012-06-22",1022,316.76,"Second Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-08-05"
"O-12874","2012-06-22",1022,710.76,"Standard Class","Corporate","Furniture",45,"5%","Yes","No","2012-08-10"
"O-12875","2012-06-22",1012,435.42,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2012-07-28"
"O-12876","2012-06-22",1015,112.95,"Second Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-27"
"O-12878","2012-06-22",1013,160.96,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-27"
"O-12879","2012-06-22",1021,158.99,"Second Class","Corporate","Technology",30,"3%","No","No","2012-08-10"
"O-12880","2012-06-22",1013,159.68,"Same Day","Consumer","Technology",14,"5%","Yes","No","2012-07-16"
"O-12882","2012-06-22",1022,101.4,"First Class","Corporate","Office Supplies",45,"3%","No","No","2012-08-28"
"O-12884","2012-06-22",1008,124.32,"Standard Class","Consumer","Office Supplies",45,"5%","No","No","2012-07-30"
"O-12885","2012-06-22",1004,51.98,"Standard Class","Consumer","Office Supplies",30,"5%","No","No","2012-07-11"
"O-12886","2012-06-22",1021,25.8,"First Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-08-05"
"O-12887","2012-06-22",1013,29.64,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2012-08-11"
"O-12888","2012-06-22",1021,52.08,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2012-09-01"
"O-12892","2012-06-22",1019,13.63,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2012-08-01"
"O-12895","2012-06-23",1015,445.55,"Standard Class","Consumer","Technology",30,"3%","Yes","No","2012-07-27"
"O-12896","2012-06-23",1024,529.92,"Standard Class","Corporate","Furniture",45,"3%","Yes","No","2012-08-11"
"O-12897","2012-06-23",1008,334.8,"Standard Class","Consumer","Technology",30,"5%","Yes","No","2012-07-14"
"O-12898","2012-06-23",1024,434.16,"Standard Class","Corporate","Furniture",30,"0%","Yes","No","2012-08-07"
"O-12900","2012-06-23",1012,280.92,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-08-01"
"O-12901","2012-06-23",1000,206.4,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-24"
"O-12902","2012-06-23",1000,234.24,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-08-14"
"O-12903","2012-06-23",1021,104.4,"Same Day","Corporate","Office Supplies",14,"5%","No","No","2012-08-10"
"O-12904","2012-06-23",1031,125.94,"First Class","Consumer","Technology",45,"0%","No","No","2012-07-23"
"O-12905","2012-06-23",1023,121.92,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2012-08-03"
"O-12906","2012-06-23",1028,89.46,"Same Day","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-20"
"O-12907","2012-06-23",1024,142.46,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2012-08-13"
"O-12908","2012-06-23",1026,142.02,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2012-07-30"
"O-12909","2012-06-23",1027,143.76,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2012-08-03"
"O-12910","2012-06-23",1003,150.66,"Standard Class","Corporate","Furniture",45,"0%","No","No","2012-08-12"
"O-12911","2012-06-23",1023,64.2,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2012-07-12"
"O-12912","2012-06-23",1012,77.0,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2012-08-03"
"O-12913","2012-06-23",1025,180.72,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2012-08-21"
"O-12914","2012-06-23",1029,140.76,"Standard Class","Corporate","Technology",45,"0%","Yes","No","2012-08-05"
"O-12915","2012-06-23",1028,47.3,"Same Day","Consumer","Office Supplies",45,"5%","Yes","No","2012-08-01"
"O-12919","2012-06-23",1011,75.36,"Standard Class","Corporate","Furniture",45,"5%","Yes","No","2012-08-09"
"O-12922","2012-06-23",1000,51.6,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-29"
"O-12923","2012-06-23",1000,39.6,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-24"
"O-12924","2012-06-23",1030,43.38,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2012-08-10"
"O-12925","2012-06-23",1026,49.22,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2012-07-25"
"O-12927","2012-06-23",1012,23.8,"First Class","Corporate","Office Supplies",14,"3%","Yes","No","2012-07-31"
"O-12928","2012-06-23",1000,16.44,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2012-07-18"
"O-12929","2012-06-23",1027,47.64,"Standard Class","Consumer","Furniture",14,"3%","No","No","2012-07-25"
"O-12930","2012-06-23",1023,29.55,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-20"
"O-12932","2012-06-23",1029,8.43,"Standard Class","Corporate","Office Supplies",14,"0%","No","No","2012-07-25"
"O-12933","2012-06-23",1016,9.16,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2012-08-10"
"O-12934","2012-06-23",1023,7.49,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2012-07-22"
"O-12935","2012-06-23",1003,12.9,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-07-30"
"O-12938","2012-06-23",1004,12.56,"Standard Class","Consumer","Furniture",30,"3%","Yes","No","2012-07-08"
"O-12940","2012-06-23",1005,5.79,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2012-07-27"
"O-12941","2012-06-24",1020,1081.3,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2012-06-29"
"O-12942","2012-06-24",1028,247.77,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2012-07-07"
"O-12943","2012-06-24",1005,319.98,"Second Class","Corporate","Technology",30,"3%","Yes","No","2012-07-27"
"O-12944","2012-06-24",1029,349.96,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2012-07-29"
"O-12945","2012-06-24",1031,467.97,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2012-07-14"
"O-12946","2012-06-24",1028,717.12,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2012-07-04"
"O-12947","2012-06-24",1020,530.22,"Standard Class","Consumer","Technology",45,"5%","No","No","2012-07-20"
"O-12948","2012-06-24",1014,278.7,"Standard Class","Corporate","Technology",30,"5%","No","No","2012-08-02"
"O-12949","2012-06-24",1024,195.48,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2012-07-26"
"O-12952","2012-06-24",1012,293.44,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2012-07-29"
"O-12953","2012-06-24",1008,444.31,"Standard Class","Consumer","Furniture",30,"0%","Yes","No","2012-07-24"
"O-12954","2012-06-24",1029,117.18,"Standard Class","Corporate","Technology",14,"5%","No","No","2012-07-23"
"O-12955","2012-06-24",1020,130.98,"Second Class","Consumer","Office Supplies",14,"0%","Yes","No","2012-07-20"
